itemID	actual_category	userID	Rating	Gender
727	Coffee,Tea & Desserts|Food & Restaurants	962	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	935	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	7	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	484	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	76	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	915	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	23	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	59	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	811	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	621	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	728	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	61	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	109	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	942	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	1198	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	222	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	42	4	M
727	Coffee,Tea & Desserts|Food & Restaurants	1219	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	898	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	1161	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	881	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	444	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	791	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	643	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	1055	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	1043	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	37	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	51	4	F
727	Coffee,Tea & Desserts|Food & Restaurants	924	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	471	5	M
727	Coffee,Tea & Desserts|Food & Restaurants	127	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	1199	4	M
727	Coffee,Tea & Desserts|Food & Restaurants	1207	5	F
727	Coffee,Tea & Desserts|Food & Restaurants	227	5	F
728	Food & Restaurants	1086	4	M
728	Food & Restaurants	425	4	F
728	Food & Restaurants	240	3	F
728	Food & Restaurants	41	4	M
728	Food & Restaurants	23	4	F
728	Food & Restaurants	461	3	F
728	Food & Restaurants	563	4	M
728	Food & Restaurants	696	4	F
728	Food & Restaurants	427	3	F
728	Food & Restaurants	1012	4	F
728	Food & Restaurants	331	5	M
728	Food & Restaurants	391	3	M
728	Food & Restaurants	1249	5	F
728	Food & Restaurants	346	5	F
728	Food & Restaurants	750	4	F
728	Food & Restaurants	110	2	M
728	Food & Restaurants	810	3	F
728	Food & Restaurants	294	1	F
728	Food & Restaurants	453	4	F
728	Food & Restaurants	456	4	M
728	Food & Restaurants	439	2	F
728	Food & Restaurants	853	3	F
728	Food & Restaurants	617	5	M
728	Food & Restaurants	188	5	F
728	Food & Restaurants	1232	5	F
728	Food & Restaurants	577	4	F
728	Food & Restaurants	449	4	M
728	Food & Restaurants	157	4	M
728	Food & Restaurants	1106	5	M
728	Food & Restaurants	91	3	F
728	Food & Restaurants	741	2	F
728	Food & Restaurants	635	4	F
728	Food & Restaurants	602	5	F
728	Food & Restaurants	386	5	F
728	Food & Restaurants	42	4	M
728	Food & Restaurants	420	4	F
728	Food & Restaurants	799	4	F
728	Food & Restaurants	1261	2	F
728	Food & Restaurants	175	2	M
728	Food & Restaurants	695	4	M
728	Food & Restaurants	385	1	F
728	Food & Restaurants	481	1	F
728	Food & Restaurants	208	4	F
728	Food & Restaurants	740	2	M
728	Food & Restaurants	553	5	F
728	Food & Restaurants	438	5	F
728	Food & Restaurants	392	4	M
728	Food & Restaurants	502	4	M
728	Food & Restaurants	304	5	M
728	Food & Restaurants	123	4	M
728	Food & Restaurants	769	5	M
728	Food & Restaurants	436	2	F
728	Food & Restaurants	228	4	M
728	Food & Restaurants	56	3	M
728	Food & Restaurants	87	4	F
728	Food & Restaurants	745	3	F
728	Food & Restaurants	1076	3	M
728	Food & Restaurants	381	4	F
728	Food & Restaurants	100	5	M
728	Food & Restaurants	114	4	M
728	Food & Restaurants	813	3	F
729	Food & Restaurants	204	5	F
729	Food & Restaurants	676	4	M
729	Food & Restaurants	271	4	F
729	Food & Restaurants	794	4	M
729	Food & Restaurants	811	4	F
729	Food & Restaurants	253	4	F
729	Food & Restaurants	871	5	F
729	Food & Restaurants	599	4	M
729	Food & Restaurants	1107	4	M
729	Food & Restaurants	123	4	M
729	Food & Restaurants	211	3	M
729	Food & Restaurants	85	5	F
729	Food & Restaurants	265	4	F
729	Food & Restaurants	730	3	F
729	Food & Restaurants	132	5	F
729	Food & Restaurants	88	3	M
729	Food & Restaurants	400	3	F
729	Food & Restaurants	937	4	F
729	Food & Restaurants	156	4	M
729	Food & Restaurants	282	2	F
729	Food & Restaurants	1062	5	M
729	Food & Restaurants	731	5	F
729	Food & Restaurants	311	4	F
729	Food & Restaurants	105	3	M
729	Food & Restaurants	490	4	F
729	Food & Restaurants	897	4	F
729	Food & Restaurants	652	3	F
729	Food & Restaurants	434	3	M
729	Food & Restaurants	1064	4	F
729	Food & Restaurants	410	2	M
729	Food & Restaurants	39	3	M
729	Food & Restaurants	1220	2	F
729	Food & Restaurants	422	3	F
729	Food & Restaurants	138	4	M
729	Food & Restaurants	1103	4	M
729	Food & Restaurants	382	4	F
729	Food & Restaurants	926	4	F
729	Food & Restaurants	414	5	F
729	Food & Restaurants	581	5	M
729	Food & Restaurants	165	5	F
729	Food & Restaurants	1217	4	F
729	Food & Restaurants	418	5	M
729	Food & Restaurants	1030	4	M
729	Food & Restaurants	187	4	F
729	Food & Restaurants	91	2	F
729	Food & Restaurants	1153	2	F
729	Food & Restaurants	449	5	M
729	Food & Restaurants	824	4	M
729	Food & Restaurants	80	4	M
729	Food & Restaurants	904	4	F
729	Food & Restaurants	172	3	M
729	Food & Restaurants	111	3	F
729	Food & Restaurants	114	5	M
729	Food & Restaurants	425	4	F
729	Food & Restaurants	1245	4	F
729	Food & Restaurants	476	5	F
729	Food & Restaurants	1185	3	M
729	Food & Restaurants	813	5	F
729	Food & Restaurants	235	5	F
729	Food & Restaurants	427	2	F
729	Food & Restaurants	962	4	F
729	Food & Restaurants	1087	4	F
729	Food & Restaurants	130	4	F
729	Food & Restaurants	86	3	M
729	Food & Restaurants	27	5	F
729	Food & Restaurants	720	1	F
729	Food & Restaurants	336	5	F
729	Food & Restaurants	532	4	M
729	Food & Restaurants	1036	3	M
729	Food & Restaurants	255	5	F
729	Food & Restaurants	149	3	M
729	Food & Restaurants	629	4	M
729	Food & Restaurants	76	3	F
729	Food & Restaurants	858	4	M
729	Food & Restaurants	685	4	F
729	Food & Restaurants	436	4	F
729	Food & Restaurants	189	4	F
729	Food & Restaurants	69	5	F
729	Food & Restaurants	216	4	M
729	Food & Restaurants	576	3	F
729	Food & Restaurants	713	4	M
729	Food & Restaurants	552	2	M
729	Food & Restaurants	514	4	M
729	Food & Restaurants	251	5	F
729	Food & Restaurants	521	4	F
729	Food & Restaurants	284	5	M
729	Food & Restaurants	605	4	F
729	Food & Restaurants	99	4	M
729	Food & Restaurants	950	5	M
729	Food & Restaurants	433	3	M
729	Food & Restaurants	171	5	M
729	Food & Restaurants	1305	4	M
729	Food & Restaurants	608	3	M
729	Food & Restaurants	208	4	F
729	Food & Restaurants	127	2	F
729	Food & Restaurants	611	5	F
729	Food & Restaurants	1281	4	F
729	Food & Restaurants	746	5	F
730	Asian|Food & Restaurants	22	3	F
730	Asian|Food & Restaurants	862	3	F
730	Asian|Food & Restaurants	516	4	F
730	Asian|Food & Restaurants	681	3	F
730	Asian|Food & Restaurants	123	4	M
730	Asian|Food & Restaurants	1091	4	F
730	Asian|Food & Restaurants	1225	1	F
730	Asian|Food & Restaurants	130	1	F
730	Asian|Food & Restaurants	616	4	F
730	Asian|Food & Restaurants	233	3	M
730	Asian|Food & Restaurants	994	5	F
730	Asian|Food & Restaurants	1282	3	F
730	Asian|Food & Restaurants	436	2	F
730	Asian|Food & Restaurants	688	2	M
730	Asian|Food & Restaurants	513	3	M
730	Asian|Food & Restaurants	547	3	F
730	Asian|Food & Restaurants	10	4	F
730	Asian|Food & Restaurants	793	4	F
730	Asian|Food & Restaurants	367	4	M
730	Asian|Food & Restaurants	311	3	F
730	Asian|Food & Restaurants	361	3	F
730	Asian|Food & Restaurants	443	4	M
730	Asian|Food & Restaurants	220	4	F
730	Asian|Food & Restaurants	463	4	F
730	Asian|Food & Restaurants	502	2	M
730	Asian|Food & Restaurants	1076	3	M
730	Asian|Food & Restaurants	484	4	F
730	Asian|Food & Restaurants	734	3	M
730	Asian|Food & Restaurants	316	2	F
730	Asian|Food & Restaurants	696	3	F
730	Asian|Food & Restaurants	378	4	M
730	Asian|Food & Restaurants	91	3	F
730	Asian|Food & Restaurants	889	4	F
730	Asian|Food & Restaurants	748	4	F
730	Asian|Food & Restaurants	672	3	M
730	Asian|Food & Restaurants	336	3	F
730	Asian|Food & Restaurants	1250	1	M
730	Asian|Food & Restaurants	1159	3	M
730	Asian|Food & Restaurants	542	4	F
730	Asian|Food & Restaurants	936	1	M
730	Asian|Food & Restaurants	1196	4	F
730	Asian|Food & Restaurants	963	2	F
730	Asian|Food & Restaurants	365	3	F
730	Asian|Food & Restaurants	563	1	M
730	Asian|Food & Restaurants	439	3	F
730	Asian|Food & Restaurants	326	4	F
730	Asian|Food & Restaurants	629	4	M
730	Asian|Food & Restaurants	880	1	M
730	Asian|Food & Restaurants	1160	5	M
730	Asian|Food & Restaurants	1255	4	M
730	Asian|Food & Restaurants	216	5	M
730	Asian|Food & Restaurants	644	3	M
730	Asian|Food & Restaurants	521	4	F
730	Asian|Food & Restaurants	1218	4	F
730	Asian|Food & Restaurants	279	2	M
730	Asian|Food & Restaurants	1034	4	M
730	Asian|Food & Restaurants	210	3	M
730	Asian|Food & Restaurants	874	4	F
730	Asian|Food & Restaurants	780	5	M
730	Asian|Food & Restaurants	276	4	F
730	Asian|Food & Restaurants	1063	3	M
730	Asian|Food & Restaurants	604	3	F
730	Asian|Food & Restaurants	423	5	F
730	Asian|Food & Restaurants	307	4	M
730	Asian|Food & Restaurants	195	3	F
730	Asian|Food & Restaurants	911	3	M
731	Food & Restaurants	1200	5	F
731	Food & Restaurants	875	3	F
731	Food & Restaurants	66	3	M
731	Food & Restaurants	534	1	F
731	Food & Restaurants	185	5	F
731	Food & Restaurants	17	4	F
731	Food & Restaurants	192	5	F
731	Food & Restaurants	264	4	M
731	Food & Restaurants	545	3	F
731	Food & Restaurants	22	4	F
731	Food & Restaurants	118	3	F
731	Food & Restaurants	18	2	M
731	Food & Restaurants	104	4	F
731	Food & Restaurants	105	3	M
731	Food & Restaurants	520	2	F
731	Food & Restaurants	126	3	M
731	Food & Restaurants	605	2	F
731	Food & Restaurants	77	2	F
731	Food & Restaurants	969	5	F
731	Food & Restaurants	938	4	F
731	Food & Restaurants	1041	4	F
731	Food & Restaurants	134	3	F
731	Food & Restaurants	54	5	F
731	Food & Restaurants	1194	4	M
731	Food & Restaurants	158	4	F
731	Food & Restaurants	600	4	F
731	Food & Restaurants	59	4	F
731	Food & Restaurants	407	2	M
731	Food & Restaurants	667	2	F
731	Food & Restaurants	1156	4	F
731	Food & Restaurants	573	4	F
731	Food & Restaurants	498	2	F
731	Food & Restaurants	144	4	F
731	Food & Restaurants	664	4	F
731	Food & Restaurants	55	5	F
731	Food & Restaurants	154	3	M
731	Food & Restaurants	331	4	M
731	Food & Restaurants	93	3	F
731	Food & Restaurants	967	3	F
731	Food & Restaurants	591	3	F
731	Food & Restaurants	881	5	F
731	Food & Restaurants	111	3	F
731	Food & Restaurants	187	3	F
731	Food & Restaurants	1050	3	F
731	Food & Restaurants	882	3	F
731	Food & Restaurants	637	4	F
731	Food & Restaurants	834	3	M
731	Food & Restaurants	962	4	F
731	Food & Restaurants	484	4	F
731	Food & Restaurants	64	4	F
731	Food & Restaurants	1026	3	M
731	Food & Restaurants	97	3	M
731	Food & Restaurants	30	4	M
731	Food & Restaurants	694	3	F
731	Food & Restaurants	832	3	M
731	Food & Restaurants	177	3	M
731	Food & Restaurants	597	4	F
731	Food & Restaurants	1226	3	F
731	Food & Restaurants	37	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	627	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	765	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	619	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	527	3	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1172	3	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	223	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	608	3	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	817	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	565	2	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	180	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	165	1	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	101	5	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	511	2	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	351	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	954	5	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	662	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	403	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	235	5	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	988	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	246	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1183	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	298	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	652	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	303	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	91	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	306	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	601	5	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	428	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1247	5	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	588	2	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	621	3	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	167	2	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1260	3	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	778	5	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	135	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	181	3	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1294	3	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	345	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1307	4	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	577	4	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1127	5	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	1052	5	M
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	783	2	F
732	Bars & Nightlife|Drinks & Spirits|Food & Restaurants	25	3	F
733	Bars & Nightlife|Food & Restaurants	324	4	F
733	Bars & Nightlife|Food & Restaurants	202	4	M
733	Bars & Nightlife|Food & Restaurants	374	2	M
733	Bars & Nightlife|Food & Restaurants	923	4	F
733	Bars & Nightlife|Food & Restaurants	362	4	M
733	Bars & Nightlife|Food & Restaurants	575	4	M
733	Bars & Nightlife|Food & Restaurants	955	4	F
733	Bars & Nightlife|Food & Restaurants	901	3	F
733	Bars & Nightlife|Food & Restaurants	545	4	F
733	Bars & Nightlife|Food & Restaurants	1232	3	F
733	Bars & Nightlife|Food & Restaurants	123	4	M
733	Bars & Nightlife|Food & Restaurants	695	4	M
733	Bars & Nightlife|Food & Restaurants	355	3	F
733	Bars & Nightlife|Food & Restaurants	378	3	M
733	Bars & Nightlife|Food & Restaurants	728	5	F
733	Bars & Nightlife|Food & Restaurants	171	2	M
733	Bars & Nightlife|Food & Restaurants	793	4	F
733	Bars & Nightlife|Food & Restaurants	810	2	F
733	Bars & Nightlife|Food & Restaurants	216	4	M
733	Bars & Nightlife|Food & Restaurants	317	5	M
733	Bars & Nightlife|Food & Restaurants	769	4	M
733	Bars & Nightlife|Food & Restaurants	662	3	F
733	Bars & Nightlife|Food & Restaurants	381	3	F
733	Bars & Nightlife|Food & Restaurants	265	4	F
733	Bars & Nightlife|Food & Restaurants	29	3	M
733	Bars & Nightlife|Food & Restaurants	208	4	F
733	Bars & Nightlife|Food & Restaurants	392	4	M
733	Bars & Nightlife|Food & Restaurants	93	4	F
733	Bars & Nightlife|Food & Restaurants	668	4	F
733	Bars & Nightlife|Food & Restaurants	31	4	F
733	Bars & Nightlife|Food & Restaurants	307	4	M
733	Bars & Nightlife|Food & Restaurants	222	4	M
733	Bars & Nightlife|Food & Restaurants	235	4	F
733	Bars & Nightlife|Food & Restaurants	715	4	F
733	Bars & Nightlife|Food & Restaurants	1275	3	F
733	Bars & Nightlife|Food & Restaurants	430	4	M
733	Bars & Nightlife|Food & Restaurants	305	3	F
733	Bars & Nightlife|Food & Restaurants	644	3	M
733	Bars & Nightlife|Food & Restaurants	80	3	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	767	3	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	234	3	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	856	2	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	575	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	364	3	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	389	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	187	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	847	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	129	3	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	42	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	636	5	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	76	5	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	15	5	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	473	3	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	80	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	889	3	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	594	5	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	86	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	651	5	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	662	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	265	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	773	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	96	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	1143	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	284	5	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	114	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	201	1	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	111	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	474	2	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	363	4	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	1314	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	975	5	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	405	5	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	205	2	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	197	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	272	5	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	757	3	F
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	278	3	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	997	3	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	215	4	M
734	Food & Restaurants|Arts & Entertainment|Bars & Nightlife	25	3	F
735	Food & Restaurants	458	4	M
735	Food & Restaurants	1095	4	F
735	Food & Restaurants	211	5	M
735	Food & Restaurants	912	5	M
735	Food & Restaurants	170	4	F
735	Food & Restaurants	993	4	M
735	Food & Restaurants	863	4	F
735	Food & Restaurants	364	3	F
735	Food & Restaurants	584	2	F
735	Food & Restaurants	327	4	F
735	Food & Restaurants	403	5	M
735	Food & Restaurants	311	4	F
735	Food & Restaurants	116	5	F
735	Food & Restaurants	271	5	F
735	Food & Restaurants	736	3	F
735	Food & Restaurants	152	4	F
735	Food & Restaurants	640	2	F
735	Food & Restaurants	869	4	M
735	Food & Restaurants	1309	3	M
735	Food & Restaurants	703	5	M
735	Food & Restaurants	962	4	F
735	Food & Restaurants	162	5	F
735	Food & Restaurants	1220	4	F
735	Food & Restaurants	197	4	M
735	Food & Restaurants	488	4	F
735	Food & Restaurants	551	5	M
735	Food & Restaurants	412	4	F
735	Food & Restaurants	335	4	F
735	Food & Restaurants	359	2	M
735	Food & Restaurants	187	3	F
735	Food & Restaurants	514	5	M
735	Food & Restaurants	351	4	F
735	Food & Restaurants	727	4	M
735	Food & Restaurants	817	4	M
735	Food & Restaurants	1157	5	M
735	Food & Restaurants	842	5	M
735	Food & Restaurants	1221	4	F
735	Food & Restaurants	695	4	M
735	Food & Restaurants	1228	3	F
735	Food & Restaurants	12	5	M
735	Food & Restaurants	194	4	F
735	Food & Restaurants	448	2	M
735	Food & Restaurants	42	4	M
735	Food & Restaurants	172	2	M
735	Food & Restaurants	960	5	M
735	Food & Restaurants	253	1	F
735	Food & Restaurants	1248	5	M
735	Food & Restaurants	487	5	F
735	Food & Restaurants	167	4	F
735	Food & Restaurants	1072	4	F
735	Food & Restaurants	671	5	F
735	Food & Restaurants	824	5	M
735	Food & Restaurants	322	4	M
735	Food & Restaurants	440	5	F
735	Food & Restaurants	91	5	F
735	Food & Restaurants	169	3	M
735	Food & Restaurants	609	5	F
735	Food & Restaurants	475	4	F
735	Food & Restaurants	541	5	M
735	Food & Restaurants	769	5	M
735	Food & Restaurants	16	5	F
735	Food & Restaurants	298	3	F
735	Food & Restaurants	338	4	M
735	Food & Restaurants	63	5	M
735	Food & Restaurants	100	2	M
735	Food & Restaurants	886	5	F
735	Food & Restaurants	268	4	F
735	Food & Restaurants	51	5	F
735	Food & Restaurants	220	5	F
735	Food & Restaurants	347	4	F
735	Food & Restaurants	186	5	M
735	Food & Restaurants	435	3	M
735	Food & Restaurants	111	4	F
735	Food & Restaurants	223	4	F
735	Food & Restaurants	966	5	F
735	Food & Restaurants	1082	4	F
735	Food & Restaurants	712	4	F
735	Food & Restaurants	215	4	M
735	Food & Restaurants	1109	4	M
735	Food & Restaurants	610	4	F
735	Food & Restaurants	1155	4	M
735	Food & Restaurants	957	5	F
735	Food & Restaurants	1144	4	F
735	Food & Restaurants	331	5	M
735	Food & Restaurants	1296	5	M
735	Food & Restaurants	1033	4	M
735	Food & Restaurants	826	5	F
735	Food & Restaurants	909	3	F
735	Food & Restaurants	1159	5	M
735	Food & Restaurants	236	4	M
735	Food & Restaurants	605	3	F
735	Food & Restaurants	1137	1	F
735	Food & Restaurants	350	1	M
735	Food & Restaurants	229	4	F
735	Food & Restaurants	547	5	F
735	Food & Restaurants	656	5	M
735	Food & Restaurants	183	5	M
735	Food & Restaurants	987	4	F
735	Food & Restaurants	320	4	F
735	Food & Restaurants	25	5	F
735	Food & Restaurants	971	5	F
735	Food & Restaurants	540	4	M
735	Food & Restaurants	1225	3	F
735	Food & Restaurants	963	5	F
735	Food & Restaurants	1142	4	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	955	4	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	727	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	157	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	317	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	389	4	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	28	4	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	1140	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	789	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	123	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	265	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	143	4	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	563	4	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	724	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	461	4	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	965	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	280	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	856	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	420	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	851	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	852	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	298	4	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	597	4	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	385	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	415	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	365	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	1232	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	638	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	1012	5	F
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	222	4	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	378	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	202	5	M
736	Drinks & Spirits|Event Services|Shopping & Fashion|Food & Restaurants|Specialty Food & Groceries	538	4	M
